text,label
"Omo, ndi igbo shame on us https://t.co/6MCxpZxURD",negative
"@Kene_Nnewi @Ujamidaize Ndị ma, mànà echi dị ime",neutral
"@Nobsdaslushhkid @360Nobs have not heard from you for sometime now.. Nwanne , hope Gina ezi na ulò gi dikwa oke ? Ndewoo Ogbu efi....",positive
@eylow_1 Ah! Onye Nkem!! Merry Christmas dear,positive
"@HonNonny O gwa gị, na otú a ka o si mee nke ya?",neutral
"@Iamchineme @ogechukwukanma @Nancy_Chiamaka4 onye nwere chineke nwere ihe Nile, ubochi oma nu o! @iamsexyjoe @radiopaparazi @oge_jenny",positive
@okeugo_ @Kene_Nnewi @chaigzy @Okenwaokodu @ChigEmic @Martinect2803 @mrmanodili @Drmuzoic @Kestim_ @Ada_Ojilibeka @Apex_Zy @AfamDeluxo Enyi onye uwa... Bia k’anyi jee nuo beer na Apex,neutral
@craftedcoin @amaraofGod Ihe ina eri,neutral
@BloomsALot Okweshihu ime ihe ahu maka na otego na this street. Onwekwara ndi eji elooku up to him.,neutral
"A n'agụrụ akwụ n'ọkụ, ibe ya a n'eghe.",neutral
@ronaldnzimora @IsyNene @chocolatekraft Nwunye gị amaka,positive
@uchelily7 @pweedylove99j Na dem go tire.. ndi ara,negative
"For all those ""My mama say I be igbo"" Listen, UNESCO had already written igbo language off by 2025. #chooseviolence challenge #theychooseviolence Ndị UNESCO kwuru na asụsụ igbo ga-abụ ịhe akụkọ na afọ 2025, kedụ ịhe ị na-eme gbasara ya... #asụsụigboamaka sụba igbo https://t.co/xyiORfDmTI",neutral
Chineke ekwekwana ihe ojoo. 😤 Foolish man https://t.co/HHwOJlkzQp,negative
"@OgbajiIfeanyi @Uyanwunechuks Semi, ọ bụro ndị oba. Ask questions.",neutral
"@paulaj02 Adirokwam aza mmadu Nah ebe nko ozo, Okwa So bussiness , Nah e nah gote ego. Rahu ka oma. Ka chi fo",neutral
@kaycee_licious So o nani ihe imutara abi??😂😂😂😂😂😂,negative
Akụkọ Mike Ejeagha! Mtcheeeeew... https://t.co/xneNjf1mKr,negative
@Fairly_Usedd @AkwubaCharles @Lordchukzy @OgbajiIfeanyi @Elowhite4sure @HEAD_ORACLE01 @MaziVinceOkoye @chaigzy Chukwu ga enyere anyị nnọọ aka,positive
"Nezie... Nka turum onu o, jisike biko https://t.co/J8UmpSmeT8",positive
"Ututu oma umu oma UmuIgbo, yagazie #U20WC",positive
@yawazobiafm Eze onye agwa lam.,negative
Cesc onye egwu https://t.co/6Ob3xziQta,neutral
@shugarryy swears🤣 Ndi ara,negative
@IAmBleblo @_Taaooma @theRealAbula ego ole ka i chọrọ,neutral
@emyezike @rebirth_mode Iji ya Nna👍👍 Igbe nnabata ozi na mgbasa ozi👌☺️ This sounds better,neutral
"@AfamDeluxo @AdannaPapa Biko eee, oburu na ha hu ato ma obu ano biko gbam kam rolu abuo ma obu ato n'ime ha.",neutral
"O bia li gbum, gbu onwe ya😂 https://t.co/wrpIXFqQLb",negative
"@KelechiAFC @SkySports Nwanee madu, nna obodo siri Ike ooh. Lockdown mana iri adiro",negative
Now on: k'anyinoria na oge ndigbo 📻 @Elderpropropro @MediaGuide_NG,positive
@remzhumphrey @Dabayray Ahuhu abugi nke ntaa o,neutral
@TheycallmeAGU_ 😌😌 stalker ndi mmuo 😭,negative
Dike m ji eme ọnụ! 🙌 https://t.co/L74DLjyFKI,positive
@Johannxs Dede nwoke ji si Ike na olu.. 😁,positive
In praise with @TehillahCompany 🎼 Jehovah Idi egwu🎼 #ThanksGivingService #MidNightCrewng #BusinessBishop,positive
@ebukakanary1 Kezi style egwu nke obu biko,neutral
Nwunye gi ámaka https://t.co/ZUC9Ueold9,positive
@OfficialCCE18 @FBanks7 Lmao. Okwa gi cho e gbu onwe gi? 😆,negative
@OgbakoUmuIgbo @kingsleynovich @onyezenwa Ndị mmemme adịghị asị ndò...... Oge onye life na represent aha ya ofuma 😁,neutral
Ịma ná enwélụ égbè nwé kwá égbẹ Ma n'ọwụ égbẹ k'eji ágbágbu égbè - Lord Pete Edochie 632 BC,neutral
"@Enwagboso Odogwu, udo diri gi and ndi be gi",positive
"@kingsleynovich @OgaHans Ogechukwu, rie nsị... Riwaa nsị ọnụ...",negative
@mschykaa @DozieArabi_ Blessed People. Ndị ọma. Chukwu gọzie unu.,positive
@walexzy7 @Olafweshy @iam__Ella Brother Wale umu nwa,neutral
Fishpond. Kwa? Kitikpa ga alasha gi anya ther idiot....umu Igbo no go kill me abeg https://t.co/jbF3ly9tHP,negative
Jesus my Help!…🙌🏾🔥 Aya!! Onye Inye akam Cc @martchuddy @chin_enye https://t.co/q71prEhkL0,positive
@ThaNephilim Onye Isi. Dalu Sir 🙏🏽,positive
Good Morning Ndi Anambra Ibem.. https://t.co/18LeZvbVdk,positive
UTO UWA🌎 by ah ghetto youths dem Umu Obiligbo akunwafor_obiligbo x okpuozor_obiligbo out now &amp; available on all digital platforms🎶🎬. Jammest🔥🔥🔥. Egwu December!!!💯🕺💃🏼🏄🏽‍♂️🚀 - link inna dem bio🎶❤️. JAH… https://t.co/rZ5iZ38bOZ,positive
"@nonniblaze @Lordchukzy Hehehe abi, ọrụ ezinụlọ ekwero ya pụta ilo",neutral
Happy Birthday @phynofino Chukwu Gozie GI Nwanne💙🙌 https://t.co/6BfeDMeJd0,positive
Abu'm nwa afo! https://t.co/j2RMQ13Oz7,neutral
"Ndi Igbo, Umunne m, Igbo Amaka ❤️ #IgboAndProud https://t.co/nm71uBbbfT",positive
@Chrisblin Ibu ajọ mmadụ 😂😂😂,negative
@MaziChiji @Dangaraino @2IC18 @Kene_Nnewi @Jaecougar @Nwabulibu @AfamDeluxo @chaigzy @ConnectOnitsha @eye_doctore @OgbajiIfeanyi Ewooo aha otutu a niile ọ nkem🤗🤗. Dalụ nwoke ọma m,positive
#MYPLAYLIST #GOSPELMUSICTODAY ▶ ONYE NWEM CHINEKE BY @therealassorted w// Lilian @betapikin042 #TraditionalSunday BONUS,positive
@mazi_Fizo @Eatndrown @mcginger22 Mmadụ isi dị mma ọnọ keta ọ hate ba women.....,positive
Jehovah ka m ga fe Okosisi na nye ndụ Ogbara nkịtị okwu juru na ọnụ ya Na ni ya ka m ga fe Okalae nke bi n'igwe Mmalite na ọgwụgwụ Alpha na omega nanị ya ka m ga fe. https://t.co/ekxg6m1njU,positive
Ikiri k'onye Ohi mma. https://t.co/8IqZkDsRIp,positive
Oshey baddest nwanyi oma😂🙌🏾 https://t.co/llTGpwzN54,positive
@meks2850 Oo gi? Ejiro gi na aka,neutral
#NP Meta Onye di nma enyi By Show Promoter #SongRequestShow with Olayinka #1049SMAFM https://t.co/HtQhxOqgpu 08093331067 09091111049,positive
"@Cosbyblack Onye be Nna ya na agba ọkụ, na achụ oké.",neutral
Buru Ekene fada fada aaaaa GHETTO GOSPEL@phynofino Nwanne M@olamide_YBNL Baddoooo,positive
Tboyla s hood season 2 #BOMB BLAST jee gwa ndi yard… https://t.co/jocJjqhPGI,neutral
@Kessiedoll @chydymmarh @CakeMaestro042 Ihe m bukwa abia dachiri uzo Thickness ya bu an understatement🙄,neutral
Chineke merem ebele Gini ka m mere gi A di m sorry https://t.co/cCF10zJnJq,positive
Uche m di ya nwanne m. Udo diri gi https://t.co/laL4QlmKO2,positive
@Vincentmicheals Nwanne nwere ya nwayo nwayo 😆😆,neutral
@S_mattahorn Zukwanu ike dị anyi,negative
@nwa_udi_di_egwu @042Ambassador @Ifechideere @UchePOkoye @AfamDeluxo Nwa Udi... Nwa Ngwo n'ekene🙌,neutral
@Lordchukzy @OmaUbah @OgeeIke @Dim___P Nwoke ekwero ya nweta na,neutral
Onye nkuzi. LOL,neutral
@Ada_Onyenkuzi Eche kwam nọ mgba nwe nà ọnụ oyibo,neutral
"@Chinnora Nono nwa, onwe onye iji na oru? 🌚",neutral
"I ma kwa onye m bu? 😂 #masquerade #anambra #nigeria #holiday #tb @ Igboukwu, Anambra state https://t.co/pTm3DN7ZSG",neutral
"@ezydaniel @Dr_ScRaDo @AdaugoOsina Onwe ndi Nne na Nna ha amaghi asu, ke otu ha ji akuziri umuaka ha",neutral
Chai! Nsogbu adigolu Ambode. https://t.co/e81uZgYgNp,negative
"@75enoma @AfamDeluxo Chaiiiii Chukwu Okike Abiama gozie gi, nna🥰🥰👆👆👆",positive
"Achalugo biko gbalu mu egwu Maka igbalu mu ofuma, mu egbuluo gi Ewu",neutral
"@i_stand_4_truth @Chimnoya1 😂😂 Hehehe.. UD, rapu okwu a. O dị ka ị ka na ese ná elu mmiri",negative
Happy Birthday Agbogidi! Igwe ndi Igwe! Eze ndi Eze! Obi of Onicha!! Obi of Igboland!! Ofala Okagbue!!! Ogbu Onye Mbosi Ndu na atoya uto!! May You reign longer than your Ancestors! May You reign Forever!!! https://t.co/KnYHk5QZBl,positive
@zubyIII @_fredrica_ @MoeMuna_ @Akjesus @britneywrites2 Kedu ihe ina akogheri🙄,negative
Chukwu gozibe gi. https://t.co/kKkoRO6RgJ,positive
Lmaooo ike gwu nne mmadu. https://t.co/aCGcC4Tfvr,negative
"Otutu’oma #IgboTwitter... Ya’gazie unu, na ihenile di’nma unu tiri akaunu’ta Otito dinigwe ga enye unu mbada ngozi... Ise 🙏 #HighPriestessOfImoState #EzeNwanyiChineke #ImosOwn #ProudlyIgbo #IgboAmaka #GoodVibes #GoodEnergy https://t.co/xlSyrFZL8P",positive
@Loki_9 A na-akozi onu.,neutral
@EzelioraS Free f09d na atọ wa nti,neutral
@chaigzy @Gracymama1 Mpa ego oyibo eru go gị àka site ni ịke nke Chineke,positive
Ka Chukwu Gozie mmadu Nile na agba mbo ifu na Asusu igbo efughi efu Ekpere m taa bu ka chukwu choro unu Nile one one Biiiiiiiiii!!!🙌 #IgboTwitterCommunity,positive
"Igbo Proverb Good morning to you ilu igbo: Ike si, na ọ buru na ya mara na ikpu ga-enwe ọtụtụ ndi ọbịa, ọ gaghị ekweta ka ha buru agbataobi. English meaning: The anus said, if I knew the vagina will have many… https://t.co/qVqSsiC7HR",positive
Posh nwa'nne... 'Baby Rocker' nke gi AMAKA...😋😍😍😍 https://t.co/dT5Sl6OEYu,positive
@Dlaureate Nwa di obi mma 😘,positive
@zubyIII Ndị na-ebu class n'isi,neutral
@xomti Glo bu network ndi choro high BP Biko,negative
"@ChifeDr Doc, onye ulo ya n'agba oku anaghi achu oke",neutral
😂😂😂😂😂😂 He said “Ndi mmanwu ne dudu”😂😂😂😂 https://t.co/7d57YbmmHF,negative
"@ChinezeOO @mcginger22 Chineze... Nke a riri m ọnụ... Ịke gwụrụ m, gwupia m a gwupia",negative
Jesus by onye du,positive
@Nwankpa_A Otito diri Chineke n'elu kacha elu.,positive
Oge ezumike nke etiti eruola. #ChelseaDike,neutral
@Ubanized @NkyEzenwa @Chimnoya1 Ijikwa ezigbo point,positive
Pass me the... kpo kpo di kpo,positive
@its_bugatti Amen. Nwoke oma dalụ,positive
@Kene_Nnewi Obata osu Odironu afia gi aru ikpoba ndi tolugi ato iyi,negative
"Ututu Oma Nu Ndi Ibe, Afor Tàtàà Fotara Anyi Ife Oma.... #Biafra #2020Weddings #MbidoIgbo #AnambraWeddings",positive
Ndị emego anyị arụ! https://t.co/W4GSSuvs6x,negative
@ikennaAGHA Nwanyi amusiri ike!!,positive
"@_Kainene @ThaNephilim agu , okwa ifedi gi a n'a shockukwa??? 😈😈",neutral
@Poshfelly @CynthiaOlaedo4 Lagos a bo obodo mmadu? Smh,neutral
@iadikwu @BeeAgainst I No b oyibo ooo. A bu m Ada igbo,positive
"@xomti Ah! Mba name e kwula nke a. Avalon ke? E chem na I ga ekwu okwu benz, I na ako",neutral
@chemicalbrodar Ndi mmadu sef😕,negative
@Etherealsapien I yaff returned. *Sighs* Abughim onye obioma duadua Ngwanu bye✋,neutral
@okaysoma Ew gbuo gi dia 🙄,negative
@Mcberth_Playkul Ehhhh Bụbu Nwoke ọma osiso 😁,positive
Ụmụ nwanyị Anambra anaghị a cho mmá n'ihi na mma bị n'ime ha. A pu na anwụ Oyoyo m Elemele ji olu. Ọ dozi akụ Akwa nwa. Ebube nna ya Omalicha Nwa Asa Ugo m Ugo nne ya Chaaaaiiiiiii. I gbakashiala m ịsị. 😍 Mere nu m ebere biko 😢 https://t.co/WFosUBV5iK,positive
#praises 🎼🎶🎵 Call: Onye kelema neke peri nala Resp: Chineke idi nma🎵🎶🎼 @rccgjesusvessel #wordencounter #myyearofvictory #placeofhonor,positive
@Kene_Nnewi @Nonniblaze @UchePOkoye Nekwa ka nwanyị ukpor ga esi emina gi. Kwanye kwa lu onwe gị ugwu,neutral
@Lilymikell Lmao. abum kwanum ezigbo mmadu,positive
@kingsleynovich @OgbakoUmuIgbo @ziniex @OlisaOsega @bonario89 @Umu_Igbo @Nnamdi_Babs @Adaosisiego @Nedunaija @IgboHistoFacts @Geeneeka_ @EmekaAmakeze Ina'ha afu dimkpa...,neutral
@Coal_City Nna ehnnn 🤦‍♂️.. Onye nwe anyi a ma kwe ka ndi iro chia men ọchị 🙏,positive
@Dim___P 😂 😂 😂 nwoke ọma. Dalụ rinee,positive
@cremechic11 Proper onye ara...,negative
@Nwanlecha1 Nnaa eh! Ife à dị ka marital ménage! Kiss upandan! Aya fu asị mmadụ pull paynt!,negative
@iam_mhykie @EnuguGod @Coal__City @djgunz9ja @favogbuji @Able_Ka_ @ToshMhiz @CakeMaestro042 @Jamessucre2 @Akjesus @Chysohm @Ujamidaize Chelu on 5th... Jide akpịrị gị aka 💅,negative
@AfamDeluxo Nkea ato m pieces 😍❤,positive
"A babe kuo Ofuma, a gam edozili ya Onudu cholu ya Innoson jeep..A babe bulu onye mgbú, achiputalu ya slippers ya choro ya ego keke .....😂😂😂 Zoro is a whole moood #Mbada #Morningjog",neutral
"Onye-nwe-anyi ana m ekele Gị, Ọnụ mụ juru n'ekele, Ebe I mere ndụ fọdụrụ mụ, Ọnụ mụ juru n'ekele.",positive
@Cassbeatz @Ophelia1788 @AfamDeluxo Ina abata abata Biko acholum mango bikonu.. Mango ndi ahu na adi very very cheap..,neutral
Okwa umu nwanyi too. https://t.co/9pidhXEaO5,neutral
Ashim ma juokwala ma iwu onye owerri ? https://t.co/o5wRrZtJky,neutral
Hmmmm....onye rie oturu ime!! https://t.co/crsesFUMXz,neutral
"@Vincentmicheals @Kene_Nnewi @OgbajiIfeanyi Nyem nke catechism,",neutral
@Somebodysaid___ @Hadhanr @king_Bello7 Ahn Ahn. Unu acho e ra anyi otu na isi? 🙄😒,negative
Ifu ahia mgbowo https://t.co/BGPvDvktZl,neutral
@Mss_Ezinne 😂😂 ngwanu bido Na eme sit-ups.,neutral
"Ube mee isi ike,atunyelu charcoal o luoo 😂😂 #Zoro is mad 😂😂",neutral
@trolls_queen @osita_chidoka Ogwu Ula a di effective 😂😂😂,neutral
@Ken_3dy @kingsleynovich O gbajiri igwe kpo ya nku Odogwu akataka,positive
@Di__Mma Ndi nwee di. 😒,neutral
Happy birthday to you IJELLE one of Africa... NNUKWU NMAWU @2niteflavour Papa Biko birikwa...… https://t.co/HhKYuO3TRw,positive
@AdannaPapa @nonyeagudozie @Lordchukzy 😌😌😌 Na ebe biko?,negative
"@That_Ebonyichic Ehhh... Ezenwayi ndi ezenwayi, Achala ugo nwayi oma, ya gazie😘",positive
@FBanks7 @CakeMaestro042 @okogeri @Ujamidaize @Akjesus @chydymmarh @Chysohm @Able_Ka_ @zubyIII @Chief_Cyril @okijagirl @CHINWENDUH Ezigbo m! Dalụ mpa,positive
@Chimnwendum E ututu oma❤️,positive
@FBanks7 @mrmanodili Onitcha wu the closest... Ndi Lagos emechi go ahia,neutral
@HonNonny @chaigzy @datchubbychic @iamtriple_e @AdannaPapa @IsolaOluwaseun1 @thaReal_OliveR @Salttybarber @nonsookongwu @Kene_Nnewi @buchi_wayne Agafu ndị ike yá ọ,neutral
"Nwata Di mma, nwata Mara nma",positive
@zubyIII Okwu a tokwa gị n'ọnụ,neutral
@charles_ogb_ Onye Isi Block industry,neutral
Happy B-Day Nwokem @volqx... Ibu Onye oma... Ka Chukwu Onye nwe anyi gba gi Ume. 🙏 Rie nne!,positive
@Onyiwini1 @Valeriankyrian1 Mgbirigbo onye ntị ike 😂😂,negative
"@okeugo_ @Ludarking0 @chaigzy @theoloriherself @Nonniblaze @Drmuzoic @AdannaPapa @AkiMarlin @HonNonny @ebukakanary1 Oo Chim ooo, n'ututu aa, unu ebido ichu and inaru mmadu nwanyi ya?? Ajo ife",neutral
"Nna eeh, ike gwuru o https://t.co/3tkC0vP1pV",negative
@IfeomaPrudencia @Vincentmicheals @Staify @AfamDeluxo Ezigbo otolo afo osisa 💯,negative
@uzomaozurumba Hahahaha! Nne ihe nkea di egwu.,negative
Ana me ye gi ekele Ommema ehhh Abasi obong eyen e fi bo kom Oluwa ka bi e si oh. Dem no go understand why I dey sing ur praise Dem no sabi why I dey dance like craze man Screaming Ekele!!!,positive
"@Mazi_Afam @gbujis007 Onye ma na o dago, a na-aga award ceremony?",positive
"Mga-eji obi m nile Kele Jehovah M ga-akokwa akuko olu gi nile M ga-añuri oñu Obi ga-atokwaka muto N’ime gi, Jehovah",positive
Ikana afomu ezigbo mmadu😜 https://t.co/v6tSI2U6iA,positive
"Oyigi yigi, the destroyer of the Philistines, olori ihe biari lomm🙌🙌. Eze ndi eze, aka juwa ni ne, obarankiti okwu juru no nu ya, imela ezeukwu...otito nine Na ojijama diri ahan gi ruembe ni ne🙌🙌. Make dem give Bros J chance oooo, Na him dey run our mata dey hide shame ....",positive
"Onye Igbo na-aza Peter, gini mere Okwute 🤷🏾‍♂️? https://t.co/SFQgYSl2g9",neutral
@oziomachi @RosemaryOcheze As In Ehn Ike nka guru m,negative
@i_amhoneybabe @davido @_davidodaily OBO gbaa gi ala 😅,negative
Ibu Nwanyi Oma Chai😘😍 #RedLight https://t.co/mmDqZnB8M2,positive
@anambrachic @AdannaPapa esokwana ndi ji ego mebe debate,neutral
"@ladylibber As in ehn, o n'eme m ka'm baa n'ime foto ahu 🛌",neutral
"@AdannaPapa @Chimnoya1 Nna ka anyi gbalu asi iso,asi no onye nolu ntii nso omata ya ula,na who no know Peter well go dey yarn dust",neutral
Ego mbute di mma ooo ego mbute https://t.co/D9lQEbDSu2,positive
@ThaNephilim Efigo the man eri mgbe 😂😂,neutral
#NaijaSundaySpairshal with #Radio2by2 @georgewisdom3 ▶️Mmadu Mezie Ndu Ya Emezie #Orientalbrothers,neutral
"@RoywoodJNR DM mu di open in case I choro i kawa ya😌. I gbowacha ya, i gosi m ya na DM🤗",neutral
@Realchuka Okosisi happy sunday agbagum mass🏃‍♀️🏃‍♀️🏃‍♀️(defence gi a di egwu),neutral
Chai ndi mmadu dikwa stupid oh https://t.co/MBzGw4MWpX,negative
@realchukwuebuka @Asanda_keswa @jaemeemar Ndi double exhaust a eziokwu🤓 Nwa bu ikuku O gafehaala o buru onye o bula Expensive madam nwata di mma Ukwu na ekpo anwuru Aromatic baby🙄,neutral
"""Chineke I di nma!"" .@TehillahCompany #HOTRService #FLC2016",positive
@gizzyone1 @mma_chee Nyem mmiri nke nenye ndu 🌚,positive
@ScorpyMaster O nweghi ihe I ga eme,neutral
@Poltergeyst_ Let's hope so. Before ha ga na azu ulo ga rarama ihe 😂😂,neutral
"@Kestim_ Kester, dalụ rinne nwoke oma😊",positive
E wu onye ara!!! https://t.co/Rphg6SKP79,negative
@Adammayie @AfamDeluxo Ihe mmuanya ga erute gi ngwa ngwa 😂...,positive
@BlacGeezus Ka mu nwere oju kwere,neutral
""" I bu chi mo o i bu chi ibu chi mo o onye m ji eme onu ehh ""🎤🎤🎤|||| One music",positive
"@Kene_Nnewi @Poshfelly @Afamdeluxoo @AfamDeluxo @FBanks7 @Umu_Igbo @Eatndrown @NkyPat @iambraun @Baron_Uzzy @MrPrewsh @igbolagoon2015 @IgboHistoFacts @EmekaAmakeze Bịa, ọ bụ sọ mmanwụ ka ndị Nnewi na-etizi? Echekwam na emesigo Ahịa ọlụ? Ka Ajọ Ọhịa a na-agbazi kwa ụbọchị?🤣 @Chimnoya1",neutral
@peaceattah Nwanyi azu...acho m nkata abuo. nne banyi okporoko odi ya? Nne omugwo eru go kwa nu o. Anyi ana kwado ..,neutral
@HonNonny @Martinect2803 @Salttybarber Mbanu.... Aka ji iga kedo ya na ukwu na aka ogaghi aputanwu taa gi alu.. Besides odika ono na ime bathroom ala Genevieve na Ini Edo by ncha doings..,neutral
"@IkoroduPedia Udo di, kedu ka idi odogwu",positive
"Nke a atọ m iche 💃 Chilu abụọ, Chelu, Ahịa Nkwo😁 Kpọkuo @mkpokoikenga ka ị zụta nke gị. Ha nọ n'Enugu. https://t.co/JEgXgJDnGl",neutral
@AdannaPapa @Kene_Nnewi @NkyEzenwa @charles_ogb_ 😂 emenyego ya egwu,negative
"Senator Abaribe , nwoke ndị igbo ji eme ọnụ 👏🏾👏🏾👏🏾👏🏾👏🏾 gwaba fa ezi okwu , ọnụ na -ekwulu obodo anyị",positive
@Ludarking0 @Lilymikell Beer Barn.. lekwa afo gi,negative
STFU Ekwensu na udi mmadu https://t.co/RLaJsA9rTl,negative
#EndDrugs #CreatAwareness #DontDoDrugs #StopDrugAbuse #OgeneigboVoiceOfNdigbo #IgbosInDiaspora #Odirachukwumma @PocacovNG Daalunu @_ebere Chukwu goziwerem gi @kenbuchy042 Deeme Olu @IgboProverbs_ @bbcnewsigbo @UgwuObiajulu @coolfinesse @iSERVE2050 @cfmemories,positive
🕺🏼🕺🏼🕺🏼IgboAmaka💝🙏🏾 ProudlyAfrican @oneafricaglobal #ourwaydonlyway @ Igbo Ndi Oma https://t.co/ADHNMQYAbX,positive
Ndi doctor n'alakwa mmanya bikonu and this is just 9 o'clock. 😢😢,neutral
@EzelioraS E melu olu ugbo?,neutral
Onye nwe anyi ezitewo ndi mmuo ozi ya ka ha nonyere anyi. Onodu m n'emetu ya na obi. Eze!!!!,positive
Na Una Dey chop una no still want make we rest .. ndi ugwu ndi ara,negative
Ìgbo enweghị ézè truly,neutral
@Ebirapikin Akoro Ozi Ada,neutral
@AyanbisiAT Iberibe n'enye onye ara morale. Nwanne sewa.,negative
@AdannaPapa @Quin_didi So ịchị go tiger ná ébé ahụ ọkwa ihe ina akọwa 🐯🐯🐯🐅,neutral
@Nonniblaze @Meritush_ Jụọ ya onye iwe ọkụ 🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️,negative
@STAN_dardDude @Kellysome4real @OkoyeCardinal @_Nwike @kingsleynovich Obulu nu na umu nwanyi abuja gaa ekwegi jeeruo ulo,neutral
@Baddie_viral_ Ike gi odikwa ocha?🤷‍♂️,negative
@chinenyebella @CeeExcellence @BVMsDaughter @theonly1acre E jirọkwa m gị aka oo,neutral
@RosemaryOcheze @ebukakanary1 @kingsleynovich @Nonniblaze @nonsookongwu @AdannaPapa @chaigzy @chinemeogu @odomstanley25 @DJay_illfingaz @AnthonyLabrad11 @EmekaAmakeze Ụtụtụ ọma nne ọ 😀😀👍,positive
@Fairly_Usedd @FBanks7 @OnyeAguata Ndị ahụ nwere ike ika ndị main market jide ego o.. Ọ kwa ha bụ highest na ile ọgwụ na Naijiria,neutral
@CuteAijay @AdannaPapa @chaigzy @Nonniblaze @AkiMarlin @Poshfelly @theoloriherself @Apex_Zy @Drmuzoic @Ada_Ojilibeka @AfamDeluxo @RosemaryOcheze @Kene_Nnewi Onwero ka osi kwado na aburo ikotekwa ndi ugwo ozo tinyelu muna @AdannaPapa,neutral
"Obi m dere du atula ujo, obi m dere du Chukwu mara ihe oma o ga emere mu o, obi m dere du Obi… https://t.co/sv564Oi8TI",positive
@abbietayo Kedụ ebe unu si ahụ ego a?,neutral
@Peruzzi_VIBES Nwanne omaka ego! Odi mkpa!!,positive
"@Cassbeatz Umu ikporo ogbe kitaa achorozi onye ga abia na akulu ya egwu by number.. ichoo ida nwata igwa ya hoohaa na icholu ida yaa, oburo ibia inwelu akuko n’ egwu Mike Ejeagha welu bia",neutral
@Poshfelly @Eatndrown @fazfunkie @chris_chuka @TheProfessaw Otua ka esi eme ya ma na eluigwe na elu uwa.,neutral
"@MrMekzy_ OK, jisie ike",positive
@AdannaPapa @Ike_Obiora Looool arụ mere,negative
"@AfamDeluxo Nwanne anyi nno na spare parts ikpopu ndi mmadu obodo oyibo maka igu akwukwo ma obu ije biri na obodo oyibo. Na ekene ndi spare parts dealers, Udo diri unu https://t.co/zZfINLhi4V",neutral
@BloomsALot 😂😂😂😂 tinye WagaG there...onye agwa ojoo too,negative
@IgboHistoFacts Wow.. Na mkpuruobi ya zuru ike na ndu kwa. Amen #IGBOTBT,positive
@OsitaAmakeze Nke bu eziokwu ka ị kwuru nwanne m! Daalụ riinne 🖐️,positive
"Onye iwe na ewe , nne ya na nna ya https://t.co/4TULlp15U6",negative
August Meeting don reach. Sis Agnes e na ejekwa August meeting? Lolo Eliza na abia kwa oh. Ha ga Erikwa gi Iwu.😁,neutral
@Grace_undiluted Chukwu aju...Ekpuchiem GI na ime obara ndi nso.,positive
"@cchukudebelu Oburu n'agwo emeghi ihe ojiri buru agwo, umu-aka eji ya ke nku",neutral
"@igbolagoon2015 @UgwunnaEjikem @AustinYugo @the_Asaaa @Kessiedoll @KeneHimself @CaptainArinze @Auntynaira @Luvlygussy @akaebube e nwere nha dị iche iche Nke 4/6 bedsize bụ N3500 Nke 6/6,6/7,7/7 bedsize bụ. N4500 Duvet nha bu N10,000 ma N12500 O depending nke gi choro",neutral
@greatexcell Daalụ nwoke ọma,positive
"@AdaAma18 Anyi Aputala, Kedu ka unu mere",neutral
@Lilymikell Ọkwá gị na ajụ ife ụmụ nwoke cholu nà ahụ ụmụ asa 😂😀,neutral
Nwannem a like kikwara nsogbu o 🤣 https://t.co/6PdPOysmVa,negative
@pasidon20 @Kene_Nnewi I ghọtara egwu ana azọ na,neutral
O ihe o ji ala ebe di ya https://t.co/vA3gCHtjO4,neutral
"@EmekaAmakeze @andyRoidO Nsogbu adiro, onye ahu werekwa ire ya guo eze ya onu",neutral
okwa ego na kpali mmadu....,negative
"@mbidoigbo @obyezeks Anuri Ncheta Ubochi Omumu Gi, Agbala Nwanyi. Aka Chukwu di ya",positive
@Nonniblaze @Teecee_shumurda @Baron_Uzzy @OsitaSommy @UZOOR_LEE Hapunu nwoke nkwere agam ahu ya soon na Military Cantonment Onitsha ebe odi mean adocha jump like nwa awo,negative
"N'oge Ya, Ò g'eme mmili gį k'obulu nmanya... Nwee Ndidi, maka n'ifedioku g'ejuoyi https://t.co/xSuWC6vknO",neutral
@chibix12 Umu nwanyi di wicked.,negative
@screengist Imo bu nke anyi 💪,neutral
Abu m ezigbote onye Anaku n'obodo Anambra https://t.co/p1qAkNX8am,neutral
@Poshfelly Ndi Obi agkpo,negative
@OgbajiIfeanyi @princeanora1 Ezigbo onye ocha,positive
@AmBestmanBuka @Dasucre Okwu i kwulu maka ‘battery’ melu kam jee ne anya na google ife n’eme Nwaneriaku tickle...,neutral
"onye di ndu, ya kene chi ya!!!!!",positive
Chief Osita Osadebe - Jesus bu Onye Ndu 🎶 🤗,positive
@EmekaAmakeze.. E tigbue eziokwu ọ ga-esere elu.,negative
@blvck_Witch O na akubata ego? So ego di Nkpa... https://t.co/MHB7nk3Fb5,neutral
"@coo_ki_ee 😂 😂 😂 😂 😂 😂 😂 😂 Nneoma, I dika gi ano aku very well there",positive
@AfamDeluxo @SirChibueze My brother ife nkaaa ọgwụrọ gi ike?,negative
Umunne m mgbe nile bu umu @radiobiafralive @MaziNnamdiKanu @Amaka_Ekwo @EmekaGift na ndi ozo ma ihe https://t.co/qv5m6etB0p,neutral
Onye choo kanyi tooo Anyo a too,neutral
